x,y
0.22615814322985986,0.8108911171326932
0.24915761731197844,0.8801669976156307
0.2059277824041849,0.7632072147808944
0.2636012999463569,0.7121855119134747
0.24607743104594998,0.6278412155245859
0.24306047346238038,0.6394858773718062
0.23684859947869916,0.6689587738772449
0.17560419587630074,0.742334787026355
0.1242498885156634,0.7463469914543539
0.15827800545014323,0.8116120114027465
0.11433342870477992,0.8379613512483407
0.21512176451096757,0.9327423720895064
0.20918410717209843,0.9422530991103457
0.18938320844308557,0.8494633675670717
0.34744807771233116,0.8370252402066445
0.2694240570032181,0.3212278969825699
0.1829419244026961,0.26590869822179586
0.21202920357069352,0.2180959229623534
0.21183026832032276,0.19661792354064847
0.2805643894771377,0.20066548371116266
0.21791471785480454,0.28146125155371665
0.20218334208703193,0.33454066158660056
0.26801261048280584,0.40875110971882284
0.2944175652164614,0.2730329154811488
0.24010732496585055,0.26776781588265497
0.3013039116862984,0.18237930968698976
0.2141253572956356,0.2610833763295781
0.20194666150621815,0.2719607297597726
0.23176252868062966,0.2544808866352923
0.18693619031419426,0.2647057687178883
0.18872477609285615,0.2733299484327217
0.25567933796845504,0.24915633351008598
0.2243204411443196,0.24127114801292301
0.1891190753274831,0.26134978891277794
0.14841217254149594,0.17360664008563453
0.16550547159233542,0.1461769978959893
0.11054459555114698,0.20640912040038517
0.16488843379925805,0.16737576815048644
0.1469990403032508,0.19775340443347772
0.1691109774414822,0.21370116950866197
0.18686166810692156,0.13458217012156448
0.21995836836148744,0.12933683966817677
0.21757493510551415,0.11293950531774465
0.30545203737026916,0.08438474130596098
0.361174479054424,0.20093646177399557
0.32311511367840506,0.3048145694922593
0.542741787391835,0.584650112133911
0.5708989590540928,0.5892464962965142
0.5417717072241381,0.5183307522431596
0.5805681759855452,0.41282561161672315
0.6138021420545605,0.436537544124735
0.576912037979879,0.44532790594609917
0.587462087577645,0.44721794986481994
0.5165657929224006,0.5338239838941301
0.5501291408938737,0.5927327354083534
0.5666242205683263,0.6154324621699552
0.5589645980479743,0.6306195912705724
0.5739250133082909,0.5702591103009887
0.6153732027975796,0.5549076686929537
0.7303350830749116,0.5221305399070113
0.6651058155392798,0.45033537282643804
0.5303203425124469,0.5107295418196933
0.5635633306696308,0.5186803715054001
0.5508599196749495,0.5371356037201183
0.5397975176757168,0.5455192983617546
0.5905210190670329,0.5125784501770375
0.629027758141724,0.470310540490596
0.710714277876073,0.5161746356454918
0.6381022730367135,0.5382696448456957
0.6085971268795375,0.4536173426499279
0.5764852078896667,0.5183293523134608
0.597367124566614,0.5217760322122382
0.5116044300502531,0.46437616424874634
0.4759460541905172,0.5493937792261124
0.47793614902331566,0.5827072290846876
0.5264439854576508,0.5666535856664949
0.495456386660788,0.684712689956652
0.4878942526567226,0.6017108796546987
0.5794165239931489,0.6980295098161029
0.6258992676245507,0.6461005117870018
0.5574834870349529,0.6414598328800447
0.6326800542992317,0.7483430095583523
0.6494744869198711,0.593340073220189
0.6299444261769154,0.4375525849894239
0.6555582440532656,0.4762302813440391
0.635880094088047,0.39045752708478615
0.5351802303304806,0.3685884187448612
0.537999385831192,0.35103590370337673
0.48048029184607366,0.3641035765682631
0.49218498639821534,0.2905300418916602
0.6685956234578202,0.3065943023154305
0.6539687587627026,0.338174106108392
0.7190851500571444,0.44575287694635857
0.7166027297751877,0.5179005380121745
0.7120771891086066,0.6102091464678366
0.6661206981846878,0.7700405458691356
0.5240015856179889,0.930699590991152
0.46449531275235617,0.865827953160223
0.43864824614910114,0.7835199273477155
0.5046770527071981,0.7472011644255222
0.4932917004555904,0.5243943605109744
0.5251717215869373,0.5290494629816311
0.4493122309570153,0.43861901961242056
0.6129642009230494,0.46264266915119284
0.5772164483602956,0.3900980084014346
0.6507209885666604,0.4157113345455936
0.7377224026806224,0.3241301151510476
0.7196656257049943,0.4105770716773911
0.6178973026368223,0.272032451498616
0.5205723998985923,0.4983367294008431
0.5048397402031778,0.5693887530699435
0.5065923656450283,0.6654086407327217
0.5154491685616236,0.682989559184334
0.424841811272181,0.7628779469676878
0.47212908767542194,0.6321417683220338
0.41757775236488764,0.5261395649226543
0.42274796191280883,0.5285406444000905
0.4287456625659426,0.4650424104217458
0.4760432797834154,0.37845346208359876
0.49657216213726213,0.2286754565065921
0.4869882884212535,0.3113034648361671
0.6200313808371889,0.3047489693534425
0.6307827895665636,0.3531192126826469
0.6547494005862342,0.4332278918532645
0.7167630288017273,0.6730418577621844
0.6971938086452637,0.6493793840599009
0.6938862580280878,0.6753695056854293
0.6051016995504143,0.49432410529028786
0.6066377703786957,0.4948512791501511
0.5749386551290409,0.5449444655503484
0.611773639885688,0.4495603740512122
0.5323326845354696,0.43769927922040475
0.5233353968583045,0.4937536259585273
0.5292726947597675,0.5549733116850567
0.6314281593935057,0.6132905032333824
0.6964282089270948,0.5883258228225363
0.6474671102887993,0.5560120789112448
0.5184923871033936,0.48489719251628055
0.5823086912830227,0.4472410675381766
0.5517153932975206,0.610238975573218
0.5843758777902921,0.618941616855142
0.6326210148568967,0.5733728442580126
0.6160022352471061,0.5925861743540419
0.6384701231091697,0.6081216469161541
0.6215030193799329,0.6344736112460004
0.5608267090104844,0.5362300431828358
0.6314727304227956,0.5471350324591573
0.6219910400069701,0.46451091035339204
0.5864184813051782,0.5210322746802148
0.22347799692029183,0.6716158431076102
0.21716601539218025,0.7857477523122335
0.19175991590049923,0.7151027924260946
0.1739540225513604,0.7029974271859751
0.15211854330797425,0.6234686188149233
0.20770468316385543,0.7631590961433429
0.15061182086691385,0.7270698288148476
0.20298400263773017,0.6989087065316031
0.16843568314297425,0.663280683461561
0.17268647359637646,0.6849611488353977
0.16244930989187986,0.6548040764905974
0.1506202886156813,0.6563896539286148
0.11926962860250823,0.7589884434124948
0.20371648585558616,0.719524542820333
0.16778741049063564,0.6704269800544809
0.17095469548704298,0.6486223473645324
0.18668088618512108,0.6153765761752648
0.18008838381913098,0.6288328852820251
0.21458841458860126,0.7113826511338625
0.08619725149676001,0.7115264131529769
0.16469226915706184,0.6905430844707168
0.2116479594027343,0.7303780977023268
0.5508345376162314,0.4233573317622356
0.5263859327318614,0.39254764927278146
0.5550399992452121,0.34212390056581055
0.5680700848930065,0.3748219421881059
0.6390717657916763,0.2767006565359852
0.6589942857011878,0.24699569392655696
0.5920507496058953,0.23129937379682705
0.6837868468000603,0.3068251042757525
0.552004417926743,0.37335381854625466
0.5659350924439023,0.4380325741213494
0.5675889493092231,0.47413121781724643
0.5317766420007873,0.4993488984683649
0.5974827802723575,0.5202789791426604
0.5182431145250814,0.4895078450922631
0.585195200429855,0.4028390474738848
0.5772411746429278,0.38466476855414833
0.5623104539753835,0.31890119196163536
0.5904526062014489,0.4307770031360116
0.559230142055831,0.49532259302749615
0.5226850910743202,0.4325036898140028
0.6730826206057452,0.35751403942262966
0.6098958648709851,0.4279646246389795
0.6320277081395548,0.3282817056012467
0.5454166666666667,0.46135317997293657
0.6162500000000001,0.48895805142083915
0.19854166666666662,0.3664614343707715
0.18499999999999994,0.41822056833558885
0.2433333333333333,0.38371447902571065
0.14125,0.38198917456021675
0.28822543543536017,0.2009542229088485
0.2440583837933295,0.12922529539151068
0.15452798279020694,0.30276826473208773
0.19648743830449075,0.33906527771774875
0.2851539009149363,0.4650560371470783
0.2486219607258759,0.3040077108698807
0.25370336971764196,0.2263125329368708
0.2473454659561812,0.25570090497480513
0.1768180676557486,0.35218588785702626
0.18756170132868194,0.33857183665732027
0.3076511630808923,0.35515361347799373
0.2880043354143475,0.23752967145777565
0.27888680781826763,0.2219270409330017
0.15716942064841008,0.2043011381247007
0.110065193460167,0.28072105522523527
0.25847658464566586,0.2987047082164315
0.3097697146702066,0.3409929197276758
0.4278743716706175,0.24428775776319028
0.3575492480704976,0.47563327585559867
0.23158706534451332,0.6692582561477289
0.29694092772853364,0.6870727371450137
0.37094239342727453,0.6392716141713761
0.3287394158088224,0.46417845813213027
0.27583503194991826,0.3239138210168505
0.2380783801168299,0.5577543808451954
0.2964658513761756,0.5755098965030324
0.3662370818899183,0.6158039017871216
