x,y,label
11.022048584695483,9.616126414288416,C0
12.073857658732514,10.58055169401076,C1
13.036954039011777,10.59079572413989,C1
12.944535947522368,9.566633608963087,C1
12.180977351872908,9.147994576694819,C1
12.32567056449084,9.302542985061148,C1
12.011006671257412,9.5682276781847,C1
11.922108543606424,9.519687358061349,C1
12.664842266595091,9.587662111818153,C1
12.618196520754593,9.456481008854816,C1
12.388367270660918,9.362244791450891,C1
12.355105578484721,9.368038453711156,C1
12.489519247835524,8.950234194356744,C1
12.139107307516074,9.135417584219088,C1
11.926407227557299,9.03338171990854,C1
12.306214220460829,9.304256163003586,C1
12.56849103945969,10.035366377079205,C1
12.777083773791347,10.253806871385155,C1
12.971565376404973,10.16538874940597,C1
12.606539781604793,10.221377341498654,C1
12.475193654619089,9.206722846059517,C1
12.539915825649413,8.743685050965384,C1
13.053413944203353,9.119655225480875,C1
12.954312951102715,9.059694458409314,C1
12.838443352452641,9.102344348083445,C1
12.717798135942978,9.272900287134725,C1
13.018974241650765,9.637231579415024,C1
13.338732317594594,9.134141719818329,C1
13.088461325861191,9.280395475460399,C1
12.665587573337959,9.059884411091325,C1
12.322203817912794,9.224360356637176,C1
12.820418197171374,9.002574884267908,C1
11.830995692406091,9.712306078872494,C1
12.318846030928906,9.495636503779766,C1
11.704863199151823,9.680461941740038,C1
11.777857174691441,9.505916621073268,C1
12.536908193579892,9.523805174204734,C1
12.188853553737992,9.565215125119211,C1
12.22293439595749,9.212603352950413,C1
12.603987477430127,9.292486140922556,C1
12.473069134375471,9.074652015399003,C1
12.501504343202779,8.465394428282979,C1
12.587366047541465,8.821848491009534,C1
13.124931646040187,8.73063596391406,C1
12.771313076708207,9.096701283512694,C1
13.046163674830671,9.02094465418294,C1
13.13496200468476,9.319598161493682,C1
14,9.369547920209198,C1
12.63630462968583,9.474393812575261,C1
13.675199156836099,9.760829822181451,C1
13.171569734877405,9.510280436646498,C1
13.2357696395193,9.20706463843324,C1
13.400881639973594,8.883365234056624,C1
13.033089581762745,8.345860265528014,C1
12.759053303045913,8.743288477969688,C1
11.998197574444387,8.62468955907542,C1
11.826230543988716,8.320078569659502,C1
12.153647750929121,8.847654210719694,C1
11.720732605616316,9.099356034286686,C1
11.848974658229615,9.548400792997574,C1
11.871336858878484,9.4837860112969,C1
11.917647172878487,9.324086541374488,C1
12.394347600844316,8.94892037610648,C1
12.824483169067836,8.929274902455576,C1
12.536206910812133,8.6214049347656,C1
12.91100416013174,8.503042269946803,C1
12.082504745172198,8.102887372952395,C1
12.128354702030917,8.064803603407247,C1
12.283802492583659,8.452387501987133,C1
11.143655620538853,8.507191624395219,C1
12.018562929692623,9.309953056101863,C1
12.066799374299082,8.740837774758,C1
12.264933934921242,9.084579034388838,C1
12.407720025385192,9.146212502498454,C1
12.58742350822486,9.572891753932979,C1
12.139832859953966,8.847885030778547,C1
12.600015839154342,9.024460926743565,C1
12.17660411394704,9.16721925699871,C1
12.452649059173224,9.354433747648468,C1
12.41801140783088,9.239609832843847,C1
12.501758113232748,9.400107319449875,C1
12.599945000118575,9.391530046409367,C1
12.867790437948239,8.867937077931575,C1
12.17088391778852,9.062272671162797,C1
12.457948510625709,9.316271557332584,C1
12.432099549672124,9.433697888448643,C1
12.305326743675739,9.618548342314476,C1
12.358154479866279,9.542863862768181,C1
12.086609040671481,9.103431231498297,C1
13.1629713450486,9.102701249445717,C1
12.483312747717559,9.210501699389518,C1
12.109286925505796,9.007981497401992,C1
11.566764321605328,10.55356573555467,C1
11.957156147000093,9.322491389578007,C1
11.484258601736466,9.22857691888513,C1
11.908450338592125,9.956696652778332,C1
11.487561225884836,9.849993531299196,C1
12.343793024591534,12.109262311570852,C2
12.268977245156496,12.36248451903648,C2
12.146279496584619,12.15594825554058,C2
12.31042922365798,11.836507678533291,C2
12.547836363936009,11.896052611644981,C2
12.462004125162341,12.36248451903648,C2
12.244239782878344,12.592903381203657,C2
12.16249721378929,11.851337957723674,C2
12.05784951828275,11.956199669283329,C2
11.954987265151887,12.460194786644324,C2
11.892555159514382,11.547506148502107,C2
12.285524492629207,11.533426075760543,C2
11.784853817908019,11.632713851469768,C2
12.035690952335894,11.572984612875054,C2
12.378243684845817,11.587448754868923,C2
12.74924160059198,11.175181013878554,C2
12.435421900429283,11.510879735789306,C2
13.102795399114443,11.823445984704748,C2
12.964855212305148,12.745741274756202,C2
12.873394328636971,13.23837740296759,C2
12.788573687736614,12.05630610277334,C2
12.578802833221618,13.096929735446446,C2
12.100304960102513,12.973341573148314,C2
11.945157737063933,13.08513479533094,C2
11.6424359839833,13.446565243083729,C2
11.222870525753907,12.517517234580444,C2
11.044272699939112,12.212781638956363,C2
11.318679493242287,11.28799576516324,C2
11.505130730569876,11.783137711151298,C2
11.457297178964122,11.154741894473457,C2
12.54807316374046,10.792263994523791,C2
12.911882000652895,11.058302636060576,C2
12.900791365700064,11.166413733444887,C2
12.882461045284472,12.370867839231902,C2
12.580825474425364,12.765579135110682,C2
11.678733107705252,11.635829304405714,C2
12.335232614712007,12.113622398519906,C2
12.10634182820808,12.559358760986466,C2
12.107878417012971,12.770445007561563,C2
11.59921111119314,12.730124627797313,C2
12.061057526465508,11.975374842968739,C2
12.182862882763079,11.52642040139168,C2
11.688886197516409,10.952357182287109,C2
11.501822228410587,12.049900710919395,C2
11.893307995081024,12.096928850593324,C2
11.454016684033899,12.91433761854373,C2
12.09017467428129,12.157166094154835,C2
12.184714248694906,12.059447856068152,C2
11.955834367203874,12.217256673883506,C2
12.303289996204043,12.124448418207606,C2
12.289040026889923,12.047258491125715,C2
11.778361105288234,12.266150922921321,C2
12.012154088211087,12.339282127367817,C2
12.285903016826243,12.154753824438679,C2
12.618444556272083,13.004618154276567,C2
12.47663867312818,13.29522514484282,C2
12.944370716001968,12.673343575236865,C2
12.481702141643948,13.06951123466685,C2
12.630312286158503,12.759107990800949,C2
12.447133505488734,12.601980719981272,C2
12.303884444587723,13.422010822617613,C2
12.045412416261042,13.480164642716737,C2
12.06366266507762,13.665252843690205,C2
11.425411384443514,14,C2
11.054552995749452,12.727434330547256,C2
11.30519020033731,11.77361252408664,C2
10.246408496446069,12.457927366936534,C2
12.211411257261423,11.272280845584149,C2
12.318753254012702,10.883192929264661,C2
11.869310904132428,11.139530080982915,C2
12.678824755066742,11.152664288086745,C2
11.545150487096054,12.727258035935233,C2
11.863930842125693,13.481406782051742,C2
12.56733900317499,11.79101952794701,C2
12.22757417718404,11.48970252180894,C2
11.830179561531152,11.7804699703558,C2
11.792823745127114,12.48043956827168,C2
11.839600894987845,12.206108341942853,C2
12.384529196250712,11.384537618723973,C2
12.29830268652028,11.49369549478221,C2
11.410304181586588,11.36101698789542,C2
11.546703629715559,12.374288391818991,C2
11.611116704656883,12.522437673527085,C2
12.545394135084095,12.69412395653643,C2
12.948604890788753,11.98188293564297,C2
11.757947857944995,11.825739437269412,C2
11.395788227942823,11.474130408246756,C2
10.641107662363131,12.311201805049471,C2
11.632837575109022,11.613588519237059,C2
