num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,label
0.00003810757769182402,0.00004168639326347885,14,0.00003810757769182402,14,14,14,14,14,C0
0.000021384133889117157,0.00003705458404906027,14,0.000021384133889117157,14,14,14,14,14,C0
0.000016793195397225045,0.0006669525034538611,14,0.000016793195397225045,14,14,14,14,14,C0
0.00005214715928349803,0.00003510434767345936,14,0.00005214715928349803,14,14,14,14,14,C0
0.00011008799175912748,0.00007410897194975412,14,0.00011008799175912748,14,14,14,14,14,C0
0.000025624083710220898,0.000027790956425765392,14,0.000025624083710220898,14,14,14,14,14,C0
0.00014154138569016591,0.0000666981100614099,14,0.00014154138569016591,14,14,14,14,14,C0
0.00015644031243365256,0.00008337253827692785,14,0.00015644031243365256,14,14,14,14,14,C0
0.00006192470840097133,0.0000476415720357584,14,0.00006192470840097133,14,14,14,14,14,C0
0.00002286457150976399,0.00016674408356260646,14,0.000023221829847017902,14,0.025134649910233394,14,14,14,C0
0.0001486183798473477,0.00006063467177152856,14,0.0001486183798473477,14,14,14,14,14,C0
0.0000401674408462706,0.000044465477321018514,14,0.0000401674408462706,14,14,14,14,14,C0
0.000021384133889117157,0.00004168639326347885,14,0.000021384133889117157,14,14,14,14,14,C0
0.000046443582657966236,0.00006063467177152856,14,0.000046443582657966236,14,14,14,14,14,C0
0.000032308611860491414,0.000333484195231176,14,0.000032308611860491414,14,14,14,14,14,C0
0.00001540101492688368,0.0002223245621000143,14,0.000015726961966589192,14,0.016766467065868262,0.08860759493670886,14,14,C0
0.00003963187648442609,0.0002223245621000143,14,0.0000401674408462706,14,0.05017921146953405,14,14,14,C0
0.0000401674408462706,0.0000666981100614099,14,0.0000401674408462706,14,14,14,14,14,C0
0.00004436402584521391,0.00006063467177152856,14,0.00004436402584521391,14,14,14,14,14,C0
0.00008492517485486894,0.000333484195231176,14,0.00008492517485486894,14,14,14,14,14,C0
0.0000111325722364781,0.00007410897194975412,14,0.000011301888787799772,14,0.016766467065868262,0.08860759493670886,14,14,C0
0.000021384133889117157,0.000333484195231176,14,0.00002153909114266417,14,0.05017921146953405,14,14,14,C0
0.000028041445256088498,0.0002223245621000143,14,0.00002858070271782068,14,0.025134649910233394,14,14,14,C0
0.00004872768533053033,0.00004168639326347885,14,0.00004953981054561024,14,0.05017921146953405,14,14,14,C0
0.00003810757769182402,0.00005130629491591265,14,0.00003810757769182402,14,14,14,14,14,C0
0.000012232084583117451,0.00016674408356260646,14,0.000012232084583117451,14,14,14,14,14,C0
0.000014936663213452385,0.0002223245621000143,14,0.000015088304300921142,14,0.025134649910233394,14,14,14,C0
0.00005828209365932451,0.00008337253827692785,14,0.00005828209365932451,14,14,14,14,14,C0
0.000028858184696504656,0.000026679320287145713,14,0.000028858184696504656,14,14,14,14,14,C0
0.00004718077989829172,0.00007410897194975412,14,0.00004718077989829172,14,14,14,14,14,C0
0.00006755420018239635,0.0006669525034538611,14,0.00006755420018239635,14,14,14,14,14,C0
0.000014290365945649655,0.000111163163703639,14,0.000014290365945649655,14,14,14,14,14,C0
0.000020499274472107075,0.000333484195231176,14,0.000020499274472107075,14,14,14,14,14,C0
0.00003064322314176212,0.000022999420086050687,14,0.00003064322314176212,14,14,14,14,14,C0
0.00002008374923430706,0.00009528281982699362,14,0.000020220373181430188,14,14,0.08860759493670886,14,14,C0
0.000010615703203136789,0.00007410897194975412,14,0.000010653752289605515,14,0.05017921146953405,14,14,14,C0
0.000024565239133829667,0.000015511245098723534,14,0.000024565239133829667,14,14,14,14,14,C0
0.000020358868686751174,0.00003510434767345936,14,0.000020358868686751174,14,14,14,14,14,C0
0.000028308506099472048,0.0000666981100614099,14,0.000028308506099472048,14,14,14,14,14,C0
0.000011432295090400874,0.000111163163703639,14,0.000011432295090400874,14,14,14,14,14,C0
0.00009588318688318004,0.0000476415720357584,14,0.00009588318688318004,14,14,14,14,14,C0
0.000020220373181430188,0.0006669525034538611,14,0.000020220373181430188,14,14,14,14,14,C0
0.00002653922782220992,0.00003705458404906027,14,0.00002653922782220992,14,14,14,14,14,C0
0.00002518977798809243,0.000111163163703639,14,0.00002518977798809243,14,14,14,14,14,C0
0.00002518977798809243,0.0002223245621000143,14,0.00002518977798809243,14,14,14,14,14,C0
0.00001834811885911397,0.0000666981100614099,14,0.000018462082180002665,14,14,0.08860759493670886,14,14,C0
0.00002677831950743194,0.00006063467177152856,14,0.00002677831950743194,14,14,14,14,14,C0
0.000021231390307263713,0.000028999256376211494,14,0.00002153909114266417,14,0.025134649910233394,14,14,14,C0
0.000028858184696504656,0.00008337253827692785,14,0.000028858184696504656,14,14,14,14,14,C0
0.000016513309137403707,0.00004168639326347885,14,0.000016513309137403707,14,14,14,14,14,C0
0.00011432211071279837,0.000333484195231176,14,0.00011432211071279837,14,14,14,14,14,C0
0.000040717678161654996,0.00013339558460614953,14,0.00004128319980184064,14,0.05017921146953405,14,14,14,C0
0.00004436402584521391,0.0000476415720357584,14,0.00004503620589266585,14,0.05017921146953405,14,14,14,C0
0.00006605300281668876,0.0006669525034538611,14,0.00006605300281668876,14,14,14,14,14,C0
0.00002702175830581296,0.0002223245621000143,14,0.00002702175830581296,14,14,14,14,14,C0
0.000021384133889117157,0.00016674408356260646,14,0.00002153909114266417,14,0.05017921146953405,14,14,14,C0
0.00004953981054561024,0.0006669525034538611,14,0.00005037946532993152,14,0.05017921146953405,14,14,14,C0
0.000051248073621518334,0.0000666981100614099,14,0.000051248073621518334,14,14,14,14,14,C0
0.00008033465120415904,0.0006669525034538611,14,0.00008033465120415904,14,14,14,14,14,C0
0.00005037946532993152,0.0002223245621000143,14,0.000051248073621518334,14,0.05017921146953405,14,14,14,C0
0.000028041445256088498,0.00003510434767345936,14,0.000028041445256088498,14,14,14,14,14,C0
0.00004371161573743057,0.0000476415720357584,14,0.00004371161573743057,14,14,14,14,14,C0
0.00024769554678791955,0.00013339558460614953,14,0.00024769554678791955,14,14,14,14,14,C0
0.0002972336043820726,0.00016674408356260646,14,0.0002972336043820726,14,14,14,14,14,C0
0.00007430958434403214,0.0006669525034538611,14,0.00007430958434403214,14,14,14,14,14,C0
0.00003715489077789072,0.00016674408356260646,14,0.00003715489077789072,14,14,14,14,14,C0
0.000035811946353704365,0.00008337253827692785,14,0.000035811946353704365,14,14,14,14,14,C0
0.0000070603269637416905,0.0002223245621000143,14,0.0000070603269637416905,14,14,14,14,14,C0
0.000009777621956627866,0.000111163163703639,14,0.000009777621956627866,14,14,14,14,14,C0
0.0000707710505962461,0.00007410897194975412,14,0.0000707710505962461,14,14,14,14,14,C0
0.000010285110612691386,0.00006063467177152856,14,0.000010285110612691386,14,14,14,14,14,C0
0.000009007264358705296,0.00008337253827692785,14,0.000009007264358705296,14,14,14,14,14,C0
0.000009288741183160043,0.000333484195231176,14,0.000009288741183160043,14,14,14,14,14,C0
0.000008372950346610242,0.00007410897194975412,14,0.000008372950346610242,14,14,14,14,14,C0
0.000012282630342834533,0.00016674408356260646,14,0.000012282630342834533,14,14,14,14,14,C0
0.000006310823377633811,0.00005130629491591265,14,0.000006310823377633811,14,14,14,14,14,C0
0.000009288741183160043,0.00009528281982699362,14,0.000009288741183160043,14,14,14,14,14,C0
0.000006116044963415129,0.000333484195231176,14,0.000006116044963415129,14,14,14,14,14,C0
0.000008420389130239964,0.000111163163703639,14,0.000008420389130239964,14,14,14,14,14,C0
0.000006337735192221245,0.0000666981100614099,14,0.000006337735192221245,14,14,14,14,14,C0
0.000013036826240523857,0.0002223245621000143,14,0.000013036826240523857,14,14,14,14,14,C0
0.0000060048441935944615,0.00006063467177152856,14,0.0000060048441935944615,14,14,14,14,14,C0
0.000007801568226664533,0.00013339558460614953,14,0.000007801568226664533,14,14,14,14,14,C0
0.0000061924954916421215,0.0000666981100614099,14,0.0000061924954916421215,14,14,14,14,14,C0
0.000021231390307263713,0.000111163163703639,14,0.000021231390307263713,14,14,14,14,14,C0
0.000006709701413494456,0.00006063467177152856,14,0.000006709701413494456,14,14,14,14,14,C0
0.00006066094431758604,0.00007410897194975412,14,0.00006066094431758604,14,14,14,14,14,C0
0.000012923462638731064,0.000111163163703639,14,0.000012923462638731064,14,14,14,14,14,C0
0.000007128051888144573,0.00006063467177152856,14,0.000007128051888144573,14,14,14,14,14,C0
0.000005384778999054202,0.00008337253827692785,14,0.000005384778999054202,14,14,14,14,14,C0
0.00002677831950743194,0.00005558180251785565,14,0.00002677831950743194,14,14,14,14,14,C0
0.00002972392839930276,0.00006063467177152856,14,0.00002972392839930276,14,14,14,14,14,C0
0.000059447730582884996,0.00006063467177152856,14,0.000059447730582884996,14,14,14,14,14,C0
0.00000807716694523277,0.00005558180251785565,14,0.00000807716694523277,14,14,14,14,14,C0
0.00000968207522834137,0.00003705458404906027,14,0.00000968207522834137,14,14,14,14,14,C0
0.000019555230255852252,0.00002223277396732735,14,0.000019555230255852252,14,14,14,14,14,C0
0.00001039299630825924,0.00013339558460614953,14,0.00001039299630825924,14,14,14,14,14,C0
0.000027522160253675684,0.00008337253827692785,14,0.000027522160253675684,14,14,14,14,14,C0
0.00011889495630610356,0.00008337253827692785,14,0.00011889495630610356,14,14,14,14,14,C0
0.00014154138569016591,0.000333484195231176,14,0.00014154138569016591,14,14,14,14,14,C0
0.000051248073621518334,0.0002223245621000143,14,0.000051248073621518334,14,14,14,14,14,C0
0.000022017736859736008,0.000333484195231176,14,0.000022017736859736008,14,14,14,14,14,C0
0.000009842374374394078,0.00007410897194975412,14,0.000009842374374394078,14,14,14,14,14,C0
0.00005716128874208418,0.00005558180251785565,14,0.00005716128874208418,14,14,14,14,14,C0
0.000009376647192263463,0.00008337253827692785,14,0.000009376647192263463,14,14,14,14,14,C0
0.00001548122845759415,0.00003510434767345936,14,0.00001548122845759415,14,14,14,14,14,C0
0.00003096242267687837,0.00008337253827692785,14,0.00003096242267687837,14,14,14,14,14,C0
0.00002653922782220992,0.00006063467177152856,14,0.00002653922782220992,14,14,14,14,14,C0
0.000023970919849805066,0.00005558180251785565,14,0.000023970919849805066,14,14,14,14,14,C0
0.00001917674244676057,0.00013339558460614953,14,0.00001917674244676057,14,14,14,14,14,C0
0.000017798774681497283,0.00004168639326347885,14,0.000017798774681497283,14,14,14,14,14,C0
0.000018932453064420376,0.00005130629491591265,14,0.000018932453064420376,14,14,14,14,14,C0
0.000029429632697162774,0.00009528281982699362,14,0.000029429632697162774,14,14,14,14,14,C0
0.000012923462638731064,0.00003334913447085643,14,0.000012923462638731064,14,14,14,14,14,C0
0.000023221829847017902,0.00003705458404906027,14,0.000023221829847017902,14,14,14,14,14,C0
0.000023041815958432563,0.00005130629491591265,14,0.000023041815958432563,14,14,14,14,14,C0
0.00003377718158371554,0.0002223245621000143,14,0.00003377718158371554,14,14,14,14,14,C0
0.00006066094431758604,0.00007410897194975412,14,0.00006066094431758604,14,14,14,14,14,C0
0.000003135441439920127,0.00009528281982699362,14,0.000003135441439920127,14,14,14,14,14,C0
0.0000019152053763645324,0.000028999256376211494,14,0.0000019152053763645324,14,14,14,14,14,C0
0.0000023951640952584135,0.000111163163703639,14,0.0000023951640952584135,14,14,14,14,14,C0
0.0000028201124781718258,0.00007410897194975412,14,0.0000028201124781718258,14,14,14,14,14,C0
0.000003115721686825015,0.0000666981100614099,14,0.000003115721686825015,14,14,14,14,14,C0
0.000002430415891031262,0.000019617157165657084,14,0.000002430415891031262,14,14,14,14,14,C0
0.000029141107486974966,0.0006669525034538611,14,0.000029141107486974966,14,14,14,14,14,C0
0.000018577470040512154,0.0002223245621000143,14,0.000018577470040512154,14,14,14,14,14,C0
0.000002489446082243119,0.0000476415720357584,14,0.000002489446082243119,14,14,14,14,14,C0
0.0000030866027989755126,0.000111163163703639,14,0.0000030866027989755126,14,14,14,14,14,C0
0.0000025959813096762792,0.000026679320287145713,14,0.0000025959813096762792,14,14,14,14,14,C0
0.000003128840512048159,0.00005130629491591265,14,0.000003128840512048159,14,14,14,14,14,C0
0.0000031255504596680085,0.0000666981100614099,14,0.0000031255504596680085,14,14,14,14,14,C0
0.0000030517438427253295,0.0000666981100614099,14,0.0000030517438427253295,14,14,14,14,14,C0
0.0000026096563623142506,0.000011701468785078286,14,0.0000026096563623142506,14,14,14,14,14,C0
0.0000028015066502765185,0.00013339558460614953,14,0.0000028015066502765185,14,14,14,14,14,C0
0.0000029198413858735155,0.0000666981100614099,14,0.0000029198413858735155,14,14,14,14,14,C0
0.0000031222673191610645,0.00016674408356260646,14,0.0000031222673191610645,14,14,14,14,14,C0
0.0000014869428889664695,0.00003031740153882468,14,0.0000014869428889664695,14,14,14,14,14,C0
0.000003070659606196679,0.00007410897194975412,14,0.000003070659606196679,14,14,14,14,14,C0
0.000003135441439920127,0.00013339558460614953,14,0.000003135441439920127,14,14,14,14,14,C0
0.00000215860471491693,0.00013339558460614953,14,0.00000215860471491693,14,14,14,14,14,C0
0.000003135441439920127,0.0002223245621000143,14,0.000003135441439920127,14,14,14,14,14,C0
0.0000024185505591948023,0.00013339558460614953,14,0.0000024185505591948023,14,14,14,14,14,C0
0.0000021807767334799544,0.00005558180251785565,14,0.0000021807767334799544,14,14,14,14,14,C0
0.000003109203442065879,0.000111163163703639,14,0.000003109203442065879,14,14,14,14,14,C0
0.000002752220894821716,0.000023820826548651485,14,0.000002752220894821716,14,14,14,14,14,C0
0.0000029903405592065,0.00007410897194975412,14,0.0000029903405592065,14,14,14,14,14,C0
0.0000020947136758319865,0.00009528281982699362,14,0.0000020947136758319865,14,14,14,14,14,C0
0.0000054043600060374425,0.0006669525034538611,14,0.0000054043600060374425,14,14,14,14,14,C0
0.000005414204009527452,0.000111163163703639,14,0.000005414204009527452,14,14,14,14,14,C0
0.000001675534833710947,0.000333484195231176,14,0.000001675534833710947,14,14,14,14,14,C0
0.0000024165842582665737,0.00001361191081087125,14,0.0000024165842582665737,14,14,14,14,14,C0
0.0000016661428234289672,0.0002223245621000143,14,0.0000016661428234289672,14,14,14,14,14,C0
0.0000011293308932257168,0.00006063467177152856,14,0.0000011293308932257168,14,14,14,14,14,C0
0.000001372298642375151,0.00008337253827692785,14,0.000001372298642375151,14,14,14,14,14,C0
0.0000023404713809667185,0.00007410897194975412,14,0.0000023404713809667185,14,14,14,14,14,C0
0.0000015473184915280444,0.00008337253827692785,14,0.0000015473184915280444,14,14,14,14,14,C0
0.00001758813855935557,0.0000666981100614099,14,0.00001758813855935557,14,14,14,14,14,C0
0.0000015562297488656475,0.00009528281982699362,14,0.0000015562297488656475,14,14,14,14,14,C0
0.000001365364658179495,0.00003705458404906027,14,0.000001365364658179495,14,14,14,14,14,C0
0.0000016287116739421605,0.00005130629491591265,14,0.0000016287116739421605,14,14,14,14,14,C0
0.0000015810631995004743,0.0006669525034538611,14,0.0000015810631995004743,14,14,14,14,14,C0
0.0000023497222544376604,0.0000666981100614099,14,0.0000023497222544376604,14,14,14,14,14,C0
0.000003045490270637493,0.000333484195231176,14,0.000003045490270637493,14,14,14,14,14,C0
0.000002996369470333909,0.00009528281982699362,14,0.000002996369470333909,14,14,14,14,14,C0
0.0000016242616425624306,0.000044465477321018514,14,0.0000016242616425624306,14,14,14,14,14,C0
0.0000013245984266987573,0.00006063467177152856,14,0.0000013245984266987573,14,14,14,14,14,C0
0.0000016485850253605368,0.0000666981100614099,14,0.0000016485850253605368,14,14,14,14,14,C0
0.000002852589774565943,0.00008337253827692785,14,0.000002852589774565943,14,14,14,14,14,C0
0.000001646758338566692,0.000044465477321018514,14,0.000001646758338566692,14,14,14,14,14,C0
0.0000015377127906181068,0.00008337253827692785,14,0.0000015377127906181068,14,14,14,14,14,C0
0.0000011276171894286533,0.00004168639326347885,14,0.0000011276171894286533,14,14,14,14,14,C0
0.0000011405981997612728,0.000333484195231176,14,0.0000011405981997612728,14,14,14,14,14,C0
0.0000018370820523513273,0.00005130629491591265,14,0.0000018370820523513273,14,14,14,14,14,C0
0.0000010086185736678077,0.0000476415720357584,14,0.0000010086185736678077,14,14,14,14,14,C0
0.0000014959229155195697,0.00005130629491591265,14,0.0000014959229155195697,14,14,14,14,14,C0
0.000001312317382834195,0.00008337253827692785,14,0.000001312317382834195,14,14,14,14,14,C0
0.0000010649942402829355,0.0000666981100614099,14,0.0000010649942402829355,14,14,14,14,14,C0
0.000001342546913144215,0.0006669525034538611,14,0.000001342546913144215,14,14,14,14,14,C0
0.0000013486383232341194,0.00008337253827692785,14,0.0000013486383232341194,14,14,14,14,14,C0
0.000001239015793114807,0.00006063467177152856,14,0.000001239015793114807,14,14,14,14,14,C0
0.000001503489545539141,0.0000666981100614099,14,0.000001503489545539141,14,14,14,14,14,C0
0.0000012659279735811683,0.00005558180251785565,14,0.0000012659279735811683,14,14,14,14,14,C0
0.0000011942141009218396,0.000020843227663131755,14,0.0000011942141009218396,14,14,14,14,14,C0
0.0000012962925754564964,0.00009528281982699362,14,0.0000012962925754564964,14,14,14,14,14,C0
0.000001338315563529792,0.0000666981100614099,14,0.000001338315563529792,14,14,14,14,14,C0
0.0000023240020776578574,0.00006063467177152856,14,0.0000023240020776578574,14,14,14,14,14,C0
0.0000012364388054199473,0.00006063467177152856,14,0.0000012364388054199473,14,14,14,14,14,C0
0.000001478805391428696,0.000020843227663131755,14,0.000001478805391428696,14,14,14,14,14,C0
0.000002135343891795414,0.0000666981100614099,14,0.000002135343891795414,14,14,14,14,14,C0
0.00024769554678791955,0.0006669525034538611,14,0.00024769554678791955,14,14,14,14,14,C0
0.0000012940352094040126,0.0000476415720357584,14,0.0000012940352094040126,14,14,14,14,14,C0
0.0000015743637799169883,0.000044465477321018514,14,0.0000015743637799169883,14,14,14,14,14,C0
0.0000012313168555580016,0.00003031740153882468,14,0.0000012313168555580016,14,14,14,14,14,C0
0.0000012697133195920121,0.00003705458404906027,14,0.0000012697133195920121,14,14,14,14,14,C0
0.0000014352481149297481,0.00005558180251785565,14,0.0000014352481149297481,14,14,14,14,14,C0
0.0000012478584743094017,0.00003923425935526902,14,0.0000012478584743094017,14,14,14,14,14,C0
0.0000014656799011629228,0.00004168639326347885,14,0.0000014656799011629228,14,14,14,14,14,C0
0.0000013204792849340577,0.0002223245621000143,14,0.0000013204792849340577,14,14,14,14,14,C0
0.000001539305449987911,0.000025653194464040634,14,0.000001539305449987911,14,14,14,14,14,C0
0.0000014642358817068932,0.000023820826548651485,14,0.0000014642358817068932,14,14,14,14,14,C0
0.0000014033988917759924,0.000111163163703639,14,0.0000014033988917759924,14,14,14,14,14,C0
0.0000011111771644203295,0.00005130629491591265,14,0.0000011111771644203295,14,14,14,14,14,C0
0.000001398117993369126,0.00006063467177152856,14,0.000001398117993369126,14,14,14,14,14,C0
0.0000012073106801031147,0.00005558180251785565,14,0.0000012073106801031147,14,14,14,14,14,C0
0.0000070603269637416905,0.00004168639326347885,14,0.0000070603269637416905,14,14,14,14,14,C0
0.0000013193070886087163,0.00008337253827692785,14,0.0000013193070886087163,14,14,14,14,14,C0
0.0000012374683130770084,0.00016674408356260646,14,0.0000012374683130770084,14,14,14,14,14,C0
0.0000012746135849590499,0.000014499643205208272,14,0.0000012746135849590499,14,14,14,14,14,C0
0.0000011927764436194596,0.0000666981100614099,14,0.0000011927764436194596,14,14,14,14,14,C0
0.0000010518042913765346,0.000031761084051171645,14,0.0000010518042913765346,14,14,14,14,14,C0
0.000001462794704808551,0.0002223245621000143,14,0.000001462794704808551,14,14,14,14,14,C0
0.000001281206413243428,0.00009528281982699362,14,0.000001281206413243428,14,14,14,14,14,C0
0.0000013572597546016196,0.0000666981100614099,14,0.0000013572597546016196,14,14,14,14,14,C0
0.0000012122344589594127,0.00008337253827692785,14,0.0000012122344589594127,14,14,14,14,14,C0
0.000001166103924347842,0.00008337253827692785,14,0.000001166103924347842,14,14,14,14,14,C0
8.468373136602541e-7,0.00005558180251785565,14,8.468373136602541e-7,14,14,14,14,14,C0
0.0000012648505881690755,0.00006063467177152856,14,0.0000012648505881690755,14,14,14,14,14,C0
0.0000012974242144397569,0.000006175777629657143,14,0.0000012974242144397569,14,14,14,14,14,C0
0.0000013780245054097798,0.00003510434767345936,14,0.0000013780245054097798,14,14,14,14,14,C0
0.000001136672623101848,0.000028999256376211494,14,0.000001136672623101848,14,14,14,14,14,C0
9.542211711551753e-7,0.000027790956425765392,14,9.542211711551753e-7,14,14,14,14,14,C0
0.00000228294828420945,0.00004168639326347885,14,0.00000228294828420945,14,14,14,14,14,C0
0.0000016376852909306978,0.00005558180251785565,14,0.0000016376852909306978,14,14,14,14,14,C0
0.0000021554740341590287,0.00003334913447085643,14,0.0000021554740341590287,14,14,14,14,14,C0
0.000003109203442065879,0.000111163163703639,14,0.000003109203442065879,14,14,14,14,14,C0
0.0000024363923225101247,0.0000666981100614099,14,0.0000024363923225101247,14,14,14,14,14,C0
0.0000019868975460538016,0.000007846869463403041,14,0.0000019868975460538016,14,14,14,14,14,C0
0.000001947836656087595,0.0000476415720357584,14,0.000001947836656087595,14,14,14,14,14,C0
0.0000025189818779045886,0.00013339558460614953,14,0.0000025189818779045886,14,14,14,14,14,C0
0.0000015946345558902897,0.00007410897194975412,14,0.0000015946345558902897,14,14,14,14,14,C0
0.0000028802311426638147,0.00007410897194975412,14,0.0000028802311426638147,14,14,14,14,14,C0
0.000005453941271181257,0.00005130629491591265,14,0.000005453941271181257,14,14,14,14,14,C0
0.0000024009682075794793,0.000031761084051171645,14,0.0000024009682075794793,14,14,14,14,14,C0
0.0000017830826467722193,0.000111163163703639,14,0.0000017830826467722193,14,14,14,14,14,C0
0.0000019855702933722657,0.00006063467177152856,14,0.0000019855702933722657,14,14,14,14,14,C0
0.0000022149021464142077,0.00016674408356260646,14,0.0000022149021464142077,14,14,14,14,14,C0
0.0000023441629755867147,0.000111163163703639,14,0.0000023441629755867147,14,14,14,14,14,C0
0.0000020815117008463278,0.00008337253827692785,14,0.0000020815117008463278,14,14,14,14,14,C0
0.0000019922243483683183,0.00013339558460614953,14,0.0000019922243483683183,14,14,14,14,14,C0
0.0000016216032768432388,0.00002223277396732735,14,0.0000016216032768432388,14,14,14,14,14,C0
0.0000013831544239552072,0.000018026578902979664,14,0.0000013831544239552072,14,14,14,14,14,C0
0.000011259078637426303,0.000015511245098723534,14,0.000011259078637426303,14,14,14,14,14,C0
0.0000020485173782313714,0.00008337253827692785,14,0.0000020485173782313714,14,14,14,14,14,C0
0.0000020873586429544713,0.000111163163703639,14,0.0000020873586429544713,14,14,14,14,14,C0
0.000028858184696504656,0.0006669525034538611,14,0.000028858184696504656,14,14,14,14,14,C0
0.0000048253216335368124,0.00006063467177152856,14,0.0000048253216335368124,14,14,14,14,14,C0
0.000014020736669534242,0.00004168639326347885,14,0.000014020736669534242,14,14,14,14,14,C0
0.0000023367913951328974,0.00003923425935526902,14,0.0000023367913951328974,14,14,14,14,14,C0
0.000003947408117732011,0.00007410897194975412,14,0.000003947408117732011,14,14,14,14,14,C0
0.000010968253955818306,0.0002223245621000143,14,0.000010968253955818306,14,14,14,14,14,C0
0.000008302785999842246,0.0006669525034538611,14,0.000008302785999842246,14,14,14,14,14,C0
0.00001758813855935557,0.00016674408356260646,14,0.00001758813855935557,14,14,14,14,14,C0
