MFCCs_ 1,MFCCs_ 2,MFCCs_ 3,MFCCs_ 4,MFCCs_ 5,MFCCs_ 6,MFCCs_ 7,MFCCs_ 8,MFCCs_ 9,MFCCs_10,MFCCs_11,MFCCs_12,MFCCs_13,MFCCs_14,MFCCs_15,MFCCs_16,MFCCs_17,MFCCs_18,MFCCs_19,MFCCs_20,MFCCs_21,MFCCs_22,label
0.1471546260052884,-0.06623355181769419,0.3650653722433123,0.08412705867010656,-0.13053569171203372,0.21487424696099056,0.18082328473964426,0.1946285614201313,0.15476726558499643,-0.5433339775786172,-0.48433600548674954,-0.15793484851548345,0.25362542925446685,0.009327885040126827,-0.20533382859264115,0.11595446727043446,0.28998838343403255,-0.1513388694833031,-0.06154747614359346,0.22880100777996443,0.09613154221492404,0.15941021333237332,C0
0.1471546260052884,-0.0768450777246733,0.37722459024428784,0.0919964109869465,-0.15972866171381056,0.2061766075818655,0.20454213817746703,0.19851414803234413,0.21123121028460723,-0.5347641827105751,-0.48362139523684905,-0.1503850821240812,0.28939801339699034,-0.0013507439316510217,-0.20695688233336929,0.1407767249417745,0.29539850958742286,-0.15656094005840904,-0.061344913592250916,0.23311273887059264,0.09212213364186483,0.16513554406474545,C0
0.1471546260052884,-0.142514731334611,0.27327210442102884,0.023757276536844563,-0.19978654745147095,0.1783671866276081,0.14679177864568593,0.1365581344408362,0.1516320700135274,-0.5216409266170579,-0.4660472817987509,-0.14226813391992588,0.3164203349699145,0.029331085409124547,-0.16611548046154445,0.1649963544029408,0.34040258253705225,-0.11532016380305665,-0.03026861041817097,0.24592328769844524,0.0962907928800486,0.18789645681646477,C0
0.1471546260052884,-0.08248565532503704,0.4168872621091338,0.1004859023907288,-0.14729613476435116,0.19388036092919858,0.1541239967524155,0.21367821170750045,0.23586333519846236,-0.5365511948585242,-0.5012571016771924,-0.15163915409778084,0.306690898901791,-0.0023208630648535733,-0.21923270394356859,0.11942122205978578,0.2873464103241371,-0.15047481205408764,-0.06283307293222007,0.20816026575187646,0.07231679958117154,0.15595404708014887,C0
0.1471546260052884,-0.14092917060933285,0.279227157919925,0.07976777756909631,-0.15139732098933023,0.21046719179388385,0.1493772900915622,0.10753877653649357,0.1485219392636402,-0.5113198371667449,-0.4676054209965807,-0.17652874081478054,0.22334266481850495,0.02295081431605195,-0.16375228371437167,0.16373226592897705,0.297063397293745,-0.1448924990019983,-0.042145473122990995,0.24764418539324456,0.1064278208306384,0.17594415008352365,C0
0.1471546260052884,-0.08683302369130308,0.4072771187139172,0.1148227931103753,-0.1549368076446388,0.20221695821920516,0.15571847578222764,0.162663996247134,0.2195567834401555,-0.5217017674383579,-0.4917711914140076,-0.17686568247632928,0.27915527526713124,0.024258662430912126,-0.1871493274815923,0.1406652907664101,0.28269709844390223,-0.16722682430635039,-0.08318980213847504,0.22495846166053451,0.09849759525303758,0.17120882133742538,C0
0.1471546260052884,-0.10289248174686794,0.3754028205478594,0.10178147943039101,-0.16025246133291915,0.19901501953491507,0.12758182054838063,0.13982911359509287,0.20879348046698232,-0.5060719457818965,-0.4761042659342533,-0.14072787578528623,0.31909763787359624,0.03511513124241172,-0.17948886082386173,0.15679104152979095,0.32116457262497444,-0.13363035435752724,-0.03635929577294428,0.22243560591202155,0.08773610388662145,0.16380981080656082,C0
0.1471546260052884,-0.11094488036570493,0.33750521907845915,0.10264363792886216,-0.12904811406320704,0.24693393701309407,0.16223617970726356,0.11636794364602221,0.1374408395783514,-0.5221939239529704,-0.4717573196022635,-0.17131645005958318,0.24636359026362875,0.01352356476351102,-0.19195730261902322,0.13162810231801814,0.27919122777654015,-0.15335918381089098,-0.07106565143179555,0.2195744844468171,0.09793580625522602,0.17165403859901812,C0
0.1471546260052884,-0.12663465060747314,0.2500117455632675,0.053573974037311844,-0.16691518235618386,0.19838580269362338,0.15158660521168232,0.12992083175934044,0.18420577017562945,-0.5053534213922669,-0.4640737130171521,-0.14241469898374814,0.36209241796531744,0.06407014607914696,-0.17118630928387135,0.18358841330588704,0.3581079119691374,-0.09795209873319799,-0.005905387658417083,0.26649266379599207,0.09383651779816404,0.16447790824487757,C0
0.1471546260052884,-0.08623956779599384,0.3733523115351914,0.11927902127241458,-0.12815047881579655,0.23503531299086722,0.1592444410940974,0.11767099729504149,0.13359000664588683,-0.5261266357853056,-0.46663535667243594,-0.16203481168269196,0.21873665902771333,-0.0058617865127545965,-0.20786148327073273,0.12204526650692682,0.2783828043112443,-0.1533092962558571,-0.06569964393633887,0.21772703368052942,0.08811475791830126,0.1662071370173666,C0
0.1471546260052884,-0.1287049121184105,0.3222555955372392,0.08843082159988497,-0.15115406686362032,0.19139467945500188,0.13863501953519086,0.1309083204082172,0.1580933127281463,-0.5148391239336773,-0.46507417930179673,-0.1748022722664524,0.23385673273923135,0.013173414251679505,-0.18694459669835595,0.17232867278633246,0.354852765112492,-0.13741800429010675,-0.05567747514753052,0.23535074594235322,0.10478647236325755,0.185931134055821,C0
0.1471546260052884,-0.08715386690182114,0.3520215719880922,0.08691763749111364,-0.13629049123180098,0.24019328110696325,0.1815768897920238,0.14526035105817203,0.14585558099833384,-0.5336604003443004,-0.4749953266067655,-0.15848026290026163,0.21022135666662023,-0.010909210281627169,-0.20104984425418837,0.13996260097179203,0.2780910066718436,-0.16051413470244869,-0.08238138135333328,0.21069278378690187,0.09471101131819182,0.1673774332475217,C0
0.1471546260052884,-0.12774723855701653,0.29498077230370373,0.08701635925566137,-0.13753029636227954,0.2275233331692157,0.16199267143374274,0.1179968639642287,0.1416116596801008,-0.5082450116844495,-0.45698705309042703,-0.1643730117823643,0.25056834717235776,0.020395066507232107,-0.17622158485064,0.17888743201573631,0.31746837438361486,-0.1514592251826432,-0.05185686386600352,0.227539113994011,0.09721658303788083,0.1820516667910264,C0
0.1471546260052884,-0.09972684258698583,0.3750386197895273,0.11045305414810752,-0.1327178906058819,0.23675052777281946,0.17989362092943462,0.1330671125759647,0.13916337943974988,-0.5276759079896303,-0.4711304154011984,-0.18781711507462684,0.2089942510770324,0.008697991652106163,-0.1963486380388414,0.13867079080897404,0.2996839871464927,-0.17448946863228454,-0.09489024477044405,0.21347678709119305,0.0942302090815984,0.1654281125837021,C0
0.1471546260052884,-0.11190275224682,0.2870873453141161,0.03565097471257289,-0.1738675865130127,0.20783471916312557,0.1587332363021825,0.10232794648960963,0.1414898731155203,-0.5023601611348479,-0.43884505520543976,-0.12017746119978168,0.36140574878536424,0.06822256843143826,-0.15926895150598375,0.19137256556230486,0.36519199551106407,-0.10134931240473899,-0.015808055112142894,0.2464930578115186,0.10800488711575573,0.18704702648954658,C0
0.1471546260052884,-0.09650827386697602,0.34775220885036845,0.11577008541134254,-0.1296355063852629,0.22567662383858988,0.13580596408019374,0.12280521094530028,0.17070170173542165,-0.5176504839627369,-0.46554441099830307,-0.14577372883627515,0.23070864587678852,-0.0021685430951428053,-0.19319816487807928,0.1510430234592839,0.29286955560093253,-0.14440583039763122,-0.03573368741959404,0.22065238558240757,0.08181574222473731,0.17476485296325112,C0
0.1471546260052884,-0.09124999372827147,0.39680370062809683,0.14498340601815568,-0.12573494930591134,0.22805952283520847,0.1658589206638479,0.12482903644657906,0.1287919902511664,-0.524412573420345,-0.46125203069436704,-0.16533915973333424,0.22561594787521388,0.012987664744735228,-0.19126738136049315,0.143038437409702,0.2962816018289487,-0.17674715283264042,-0.07751498269227486,0.22944086021355298,0.09841636719552471,0.17416502211332424,C0
0.1471546260052884,-0.14921370328902805,0.24461859295994876,0.06403631811798455,-0.14165726126867845,0.20123238478055783,0.12797647388253686,0.1254147763829263,0.1724905137910927,-0.5015617715586826,-0.4486866354905996,-0.12822677114237946,0.30552875230847687,0.053936614031803165,-0.15586382199347282,0.17377568610272087,0.3533014133535114,-0.08761908674559904,-0.008471500430628387,0.25411357195513123,0.11940673107936972,0.18700034048134578,C0
0.1471546260052884,-0.08881761071266447,0.37935600865519165,0.1098500607853597,-0.13629677383494776,0.24100054967087992,0.17030138870968958,0.1367259626745171,0.1496898215053446,-0.5246705693538354,-0.483411966860138,-0.1655494193452185,0.2680720239600396,0.0008142856743913462,-0.19747399847688019,0.13653743836315624,0.27710758067134533,-0.17115812849931822,-0.06945292454954666,0.21767777558343965,0.0856622169043798,0.1636088672381974,C0
0.1471546260052884,-0.09244190351759907,0.4329996553861835,0.1008967058591646,-0.14438721923833586,0.22475118778650804,0.15240174796094486,0.12723237417562927,0.16417360257556468,-0.5167890752206292,-0.4726518835113775,-0.16446705873345935,0.24186074502749522,-0.005375506667607888,-0.20341546579120795,0.1462901466655505,0.31143223058057956,-0.15181062834879822,-0.052662632842435886,0.2267516183523332,0.0886561806898356,0.17180872752801518,C0
0.1471546260052884,-0.07758594564311483,0.3848078327273656,0.1003124734999214,-0.11794813594973952,0.2346018363076975,0.18198374563321207,0.17342687759163145,0.17099374637863884,-0.5290317034968846,-0.4843335199111562,-0.167337630156709,0.23682045693680587,-0.002615271336553038,-0.21767560402413177,0.10766277484862108,0.27347016264188395,-0.15777276484707126,-0.07865920632265944,0.22237250948028114,0.08436628734864882,0.15613841055268723,C0
0.1471546260052884,-0.12715421124952997,0.28224654615865336,0.07712681204921684,-0.14816686844663052,0.22761294896917528,0.20398937722551003,0.14490179110491008,0.14449602556138608,-0.5169266509171992,-0.4520004978343594,-0.1539133852334993,0.24906190438712872,0.0314833593699424,-0.17700993781714236,0.1716910278271011,0.3164644520454638,-0.15744734348221312,-0.05621021194847842,0.24720392584123035,0.11136995171707464,0.1784235663138975,C0
0.1471546260052884,-0.061620438760061624,0.3386398037825566,0.07233062072765134,-0.15499567602794184,0.1974503413005979,0.1354980736322624,0.169208543087485,0.19106518670211825,-0.5389549010525443,-0.4668605235228414,-0.12157843150281755,0.23075330892680823,0.01047136472487864,-0.17856875294371877,0.13723649840662588,0.2984735408502748,-0.1356963138344941,-0.059058393721621694,0.22416042954575938,0.10111558860577796,0.16669943607472887,C0
0.1471546260052884,-0.056941669801199635,0.3891226568166904,0.11050519908922535,-0.13755508632975827,0.2296259402939892,0.17012785139681819,0.11254169227844757,0.13256615095308955,-0.516653570534465,-0.4700318743760986,-0.1790284564889727,0.19417939727339895,-0.0033220193769635253,-0.18189413511546582,0.13665885829473634,0.26918204202676477,-0.17812618894118382,-0.06826738979058111,0.22514037850420093,0.09547234362248547,0.16956062238694675,C0
0.1471546260052884,-0.1122919973780554,0.3160683132666731,0.08331215972025768,-0.1565511371134059,0.2042519341227801,0.1387967070645656,0.10672554601371387,0.14918428525839256,-0.5199980797041299,-0.4731026076624663,-0.14501902674434686,0.307414590575658,0.03533994386423822,-0.1709099322162856,0.16023389844449543,0.3216676340046398,-0.13600298056538396,-0.04105215844755428,0.22546711944089987,0.08935794961371224,0.17143681224472146,C0
0.1471546260052884,-0.08053200706261954,0.2938464751057676,0.09547983134202426,-0.155356830998358,0.22915939793372786,0.213197386154115,0.18196874044211897,0.1560735010542601,-0.5295743511301011,-0.4706101045771734,-0.15049571184362065,0.273610974517722,0.009628479456598171,-0.2062261251010702,0.12916636396567027,0.28748943458870857,-0.16085679788265483,-0.06857147716519107,0.2017220821214168,0.07588576918798129,0.17224044521500176,C0
0.1471546260052884,-0.11638324250953602,0.31292653602263815,0.07038028580076655,-0.15337279334946763,0.1943113816493821,0.1393580898628538,0.12124799250905205,0.15937053610314678,-0.5180632156341165,-0.46594029643054624,-0.16594061080384714,0.2548543154808798,0.03659795079066208,-0.16631999323600144,0.18362165214159876,0.3291222489292508,-0.14709313282091752,-0.04012379759627405,0.2606498941898085,0.10514545639634598,0.17688720653474105,C0
0.1471546260052884,-0.0754060088085926,0.3517644935766994,0.10554988139832472,-0.12243631937130428,0.22175945842932243,0.16567221740340732,0.18175062992631652,0.1742039490271099,-0.5190012181664356,-0.4583061811542605,-0.16555485983809892,0.20651588906226215,0.019037913200932843,-0.18491508474722895,0.12632053285053657,0.3022160558843958,-0.15260889099258612,-0.0826823355633105,0.216168474064157,0.09737467287257906,0.16968640111853678,C0
0.1471546260052884,-0.17671852990567294,0.2897896146141821,-0.018876812103530316,-0.25184890982418917,0.14771145021163268,0.1403680812925543,0.10640069807808039,0.11394534388945332,-0.5647161346198256,-0.49162454466765876,-0.0775398621418405,0.44814393969038113,0.006868860521992204,-0.1557690588880457,0.27158401262876586,0.4229950311508255,-0.1266348413179098,-0.016262475003532728,0.26316545332421065,0.12201619095845984,0.23421561059282697,C0
0.1471546260052884,-0.04804328900803967,0.45158692547134643,0.11698168161304329,-0.15410590888776488,0.2120625047172654,0.14069455732246527,0.1577966702933018,0.19671384346614407,-0.527845114352505,-0.4755519593632175,-0.15779227382279715,0.2820299439634484,-0.0052646776439481124,-0.20670810512043925,0.15777320042716592,0.3224826390216433,-0.15186307617507866,-0.05771563616377373,0.20736120607918257,0.06211729916978542,0.14688288094438667,C0
0.1471546260052884,-0.11089885849415426,0.31620707635905837,0.07717429270245973,-0.16119387522750944,0.1932972452952113,0.15029482029355357,0.13051899894236219,0.13177622287544377,-0.5310250231108011,-0.4801693294203787,-0.19312419640617096,0.19282114939667483,0.017804767991099646,-0.17974089023059503,0.147380945522809,0.30584636526135256,-0.13678234570326198,-0.06339563296950557,0.2348045815966529,0.11723630955276465,0.17738325838029362,C0
0.1471546260052884,-0.09120141137471749,0.3867251597436319,0.09979819936256923,-0.14016717422079616,0.21385324921635596,0.15584592674987408,0.1717382380465199,0.1894468994454631,-0.5297548549273663,-0.4802008643397645,-0.15444328144727237,0.29293176949390864,-0.007607438285443746,-0.21177425538926098,0.1344121250786795,0.28976724969685264,-0.16907308977317792,-0.06980502413530376,0.21123821630882206,0.07807178831981298,0.16048462790016454,C0
0.1471546260052884,-0.084916924594588,0.37239963305460116,0.08010962013790318,-0.13092702537600864,0.20146248882565632,0.1682332149502147,0.1953040097284655,0.18233092384349503,-0.543252243699611,-0.48360843802142905,-0.17044784609651353,0.2575636775923199,0.02007664230906847,-0.19989031878794727,0.11021016885679213,0.285204762645617,-0.15608170766219254,-0.06655063157590846,0.2252941409421348,0.0989015249674754,0.15570544483841658,C0
0.1471546260052884,-0.22367171319738288,0.3005214754022291,0.0975581449664426,-0.14029188803196901,0.19289519848955794,0.21128234003635804,0.1155513508638597,0.1600875206204827,-0.5047431840525405,-0.44289468933294424,-0.19227015072791476,0.14789413620983027,0.036656613956298045,-0.14016141131963755,0.1561578417999332,0.22062544401059114,-0.20625526509557146,-0.07176127982482905,0.22613320275009435,0.10639848759190773,0.17363058848134522,C0
0.1471546260052884,-0.25979305225035065,0.22272656097610316,0.0675316733029136,-0.14657932096456078,0.20337305330940947,0.16875558456471684,0.09192250652483358,0.17677031942854338,-0.5043224274617957,-0.4301732361877215,-0.15754727050671602,0.21958454677931805,0.05656883908014165,-0.110499855976681,0.20383812906149823,0.3069976505188815,-0.15567746738604782,-0.03163728556737255,0.24084107678265404,0.11579099126253234,0.17841461073030468,C0
0.1471546260052884,-0.12967209366008603,0.24026494786968727,0.04442969933965496,-0.1647564929174724,0.1825340393642687,0.12639556446111067,0.14056091177171104,0.145809620945348,-0.5118018572401095,-0.4625186414492472,-0.16710336223422861,0.2740018178957436,0.054251948643650794,-0.14959567568412813,0.18292381638253674,0.36353183855697013,-0.10311766927370347,-0.028642320382783026,0.25500429158339105,0.12571922283779258,0.18898557694928458,C0
0.1471546260052884,-0.13260092335570994,0.27639801263819036,0.07428022404531093,-0.14557627785079819,0.20031796004494484,0.10759405994942128,0.10221663221133281,0.138449227112455,-0.5114608936453405,-0.45495423846555544,-0.14392057717435613,0.22393563247956771,0.02455404718031906,-0.1653449029020615,0.16131985736132737,0.3132704270064216,-0.11529448977698242,-0.015490332487775205,0.253677593309059,0.12211358303691267,0.18186861042660857,C0
0.1471546260052884,-0.14951502241539572,0.24835762020672764,0.055720354036468855,-0.1842736151136522,0.16464992647616072,0.11192187718836266,0.10565551265161521,0.16421806283039142,-0.5001948432886766,-0.447556143959282,-0.12879488072132117,0.29646351554207795,0.057594637790042036,-0.13236513643751568,0.21206228536021188,0.36293758285122824,-0.1097095823465758,-0.017302621210911973,0.2619383607031706,0.11643741778285388,0.18714136766571293,C0
0.1471546260052884,-0.10965295519319418,0.2985834578400203,0.0924086482294732,-0.12936930059321605,0.21789274925468716,0.14836605682698678,0.13660013004530858,0.13485698573978788,-0.5250364852180103,-0.45929234848396266,-0.178713845109571,0.18964560903550232,0.016410013656240285,-0.16591958918039873,0.17172184018076486,0.3134696029577312,-0.15226630775326944,-0.06903270657863503,0.22967515381135978,0.10805260530357441,0.1778988580061281,C0
0.1471546260052884,-0.2198389495315834,0.37705561268237725,0.10832943753537977,-0.17561149717193147,0.20164995336034908,0.233262706416561,0.11863630292420446,0.05109694242079077,-0.5574598777451982,-0.4811625097673909,-0.17483864119222037,0.24754323710972148,0.004556820659450178,-0.2383013676639828,0.07641983523188711,0.3254783206797168,-0.07470144867750772,-0.058688146064734714,0.16613472066259388,0.05637317720395407,0.17180837621378314,C0
0.1471546260052884,-0.21222255522451655,0.3800420100994519,0.08665012010311329,-0.20747111262923496,0.15924562017029043,0.19322014582008218,0.15284723621973728,0.08467931588473165,-0.5314702560181317,-0.46244954571179236,-0.12117188104343213,0.28008395875730996,0.0007681082812218687,-0.24143361309494726,0.08782865949403051,0.3106463974944097,-0.07504121115424434,-0.05038464318329616,0.15692597027525396,0.028929612550842476,0.18021555815793983,C0
0.1471546260052884,-0.07292545850309795,0.3158475881535075,0.1099263096321918,-0.13243740708328589,0.2100667632103378,0.1481374494935218,0.1575570594025123,0.1932441163524936,-0.510779354955484,-0.48688592611124776,-0.17674386463573455,0.31418541478867357,0.013986034089725319,-0.24914568391143133,0.06538493549915059,0.2542786266041629,-0.1388263482443306,-0.015618921344748404,0.22961837882024866,0.05939117842610969,0.1325004002988936,C0
0.1471546260052884,-0.19034719708610331,0.38338753348796234,0.13330351188108075,-0.16478571440899603,0.20837443857386084,0.24630674102113803,0.1589931704449593,0.10147679296293821,-0.530408522935615,-0.4633109710722375,-0.1709339468509542,0.19027618965488424,-0.0001363144762254187,-0.2163044825883491,0.0918763224950988,0.2910384195940904,-0.10272379880685123,-0.06041563317298848,0.18163914554555322,0.06003505497770073,0.16934372840273532,C0
0.1471546260052884,-0.07182905733925948,0.3551363433267997,0.09411081811632743,-0.11688636486561865,0.25920840087092845,0.17365014028798298,0.19038009922863564,0.24392367871909726,-0.5242623109063265,-0.4842415857434686,-0.1475388633599347,0.34906959200012333,0.039099893982720735,-0.21878280321322624,0.09277339951583974,0.2656669460187906,-0.13070362702814997,-0.03425667284844025,0.2182227954364328,0.08752604225099136,0.15170054823959805,C0
0.1471546260052884,-0.13521315321669847,0.38790462862012026,0.11068430100738763,-0.15248045378672265,0.23317147251354997,0.2565319986674569,0.15437992385822552,0.10435875924582916,-0.5351571789664821,-0.479382189961117,-0.18608313672166799,0.2538683016976798,0.021895840568706637,-0.21404739304285725,0.09057922880933078,0.300714970681784,-0.11519759285066677,-0.046138837325445214,0.21468904474058098,0.0857876408050895,0.17466768169838515,C0
0.1471546260052884,-0.10486543484398136,0.33486567227506975,0.09034432323178238,-0.15366138654668787,0.22446516358454593,0.16417643268633353,0.13866083955491149,0.1580768117919239,-0.5508756064952853,-0.5022001959940015,-0.16089697949006532,0.3477349193786573,-0.004036268042744151,-0.22317819924242172,0.11994048803664459,0.2854730157187686,-0.15756453415549843,-0.04335607278461129,0.22546075326572507,0.06373299590192016,0.14070464609096184,C0
0.1471546260052884,-0.20633974858564696,0.35772411013467803,0.12458289964758301,-0.17371301827702623,0.22462768618851692,0.3839847464536038,0.21986320720589425,0.10545250760649894,-0.5514062674015194,-0.4791526937509546,-0.16244411761859334,0.25643757829498015,0.028575750069750327,-0.213693833016397,0.06263943265848448,0.2658191776245732,-0.12363030318499901,-0.06275022203100178,0.17877229486914475,0.06031979440124541,0.17946701447759134,C0
0.1471546260052884,-0.12053259626512558,0.2993620946670708,0.07702695759875672,-0.12057530459936172,0.26362621993006297,0.15660093866361147,0.10797050071520797,0.2144290359861949,-0.5137435038405014,-0.5004859721090091,-0.17660883383654058,0.33698021725051164,0.03606903624915936,-0.22456477511648304,0.08605386376193058,0.285554527802114,-0.13150641468627988,-0.04124297592816428,0.22888231635802342,0.06829846306077453,0.14039981297171106,C0
0.1471546260052884,-0.13844436132568405,0.3150933639876243,0.09553844610084611,-0.13961591124021444,0.25589209780491007,0.22062949700667223,0.14858849534062624,0.1343740108739926,-0.5367780558515012,-0.4768754223552655,-0.1634295442892637,0.3272694356040716,0.03409814025500113,-0.22242417835111228,0.10785740039844482,0.3029248604352063,-0.14645904147885702,-0.08562513760225188,0.19154556815315577,0.08165792629078605,0.1773158594486693,C0
0.1471546260052884,-0.09270341977457097,0.3748141681803991,0.08899479829197304,-0.13236537091069212,0.22341616548870935,0.12743241414807194,0.15854681719050778,0.1799002864743161,-0.5359371406703926,-0.5074434145811906,-0.19163276624929282,0.2689200368394489,-0.0005103267893296071,-0.22351489134723712,0.0969152236022609,0.26686254928678876,-0.1500009328968286,-0.030076653566712186,0.23183134754758178,0.06612329062221517,0.13637271088069441,C0
0.1471546260052884,-0.09355024497954079,0.3520415533581219,0.06237046829718501,-0.1453121207823458,0.2165957114040422,0.179405277568504,0.21262537210749,0.18468178993129636,-0.5471173906942691,-0.5124940105811071,-0.19346928613357728,0.3267385578088414,0.003376882488489774,-0.2395997468604762,0.06394066510221952,0.23208221957408237,-0.1548234820469644,-0.051885557194335186,0.21437730983718878,0.07620969055549232,0.16713357261451273,C0
0.1471546260052884,-0.10444539549786835,0.33985404961473403,0.08412678915467359,-0.15018319923236023,0.20812462004918153,0.1695453437291533,0.1740092235207138,0.2314960606783335,-0.5352031298974578,-0.5030956654262627,-0.1484340811856677,0.3904942976383309,-0.009840317173781643,-0.2482678157060878,0.08841345228437636,0.2886118059689904,-0.15851845032511347,-0.0434821568656476,0.22863577515302075,0.04623286719333719,0.12887191711943097,C0
0.1471546260052884,-0.16178189315708025,0.38422094133270174,0.10930868956440892,-0.16094636022122838,0.2648971739189725,0.27879328292854766,0.1525141697037694,0.13254933521870493,-0.5344213038968817,-0.47871836626200553,-0.17408286313916854,0.23108447009352406,0.011132362081930136,-0.22557506344013556,0.08853246713960883,0.30389369460313387,-0.14177622903871057,-0.07686726511208297,0.19562580427984294,0.0826608068311,0.1623245110988984,C0
